filepath,label,tumor,sequence
/content/brain_mri_work/clean/Neurocytoma/7f1f183e819375d2d68e202f41cee1_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/911ad9ff2cfe4565dc93e6dfc70ca98acdef66c8e5fe7ea5b11cb78d96d6e5d7_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/b9e2b998e293c73596ac70a908a294_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_086_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_092_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/0f1917b5a05394707527c79b0faf74dfcb46668ceb96974345e5e955f63cde4e_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_106_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_088_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_095_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/4fc7074fa3641bc2c69b4970e9d769_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_107_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_099_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1-08_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_094_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_112_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/downloaded_image20211018-1662-19nteko_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/cb0c4e8aeb6f1463a547bd41332db118a3aa28f8ccce91ecd27c8876c84d2d28_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/9ec2efb5258b8932e19ff458a1c317_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_090_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_098_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_110_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1-09_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_097_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_111_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/e9eafe8c9290f542598002819723bc_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/31cb69bdbbcaf0fa5d78a60790155e06632b100715e41e943864bf7a25b1997e_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_115_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/b74b6440ec4eb10cc41710c00071dc02ad66e69b2040c0e7fb490ac376351127_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_119_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1-10_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/4b39fc5d4236688bf39a7e323b4a77_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/de3b028fe1ccb0dcebfb43c97657d194aaef21bb107c29f475a9dcada82847d9_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_114_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/T1_AX_118_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/4cf24e09d40d138a8ca68f2bffe444_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T1
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_23-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_31-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/8158e465de1880bb2822619770c95c59fbf65766c21e1e8c6ab8a0f13aab9c84_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/001280f001b71d3bdda18ca168b727_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_12-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_092_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/102._big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/f4d2b12494fb2671cfa389d499028bb5d3ae39a74b4e73d81973fffcf29ee50e_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/C_1-05_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_094_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/56050c578a2682ec0ca98ab88dda20caa0f01a54139c89011c1e74a6ed28c1ef_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_107_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_35-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_26-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_096_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_119_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_113_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_07-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_21-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/7e004477fd9a3cff84db63a93a130eaf2b255f85bc8aab07804d28a8d25dbd7c_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/7bbb01ff2a127f1bb498b975dca46bf5a5ec9371cb9edfed021972dbd4543fba_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_39-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_17-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/cc5dc356eac72de4d28156f7e4d8d207c8e206c03355dfe5aab3c9ee90304ac7_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/535891b4beca7935794f119c5e420fba52fb52d7fc48e00a819a53581682fda8_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_40-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/439deb69de6dff6578a215d53ec0ec4afdf23ebbf193e14696b374ae4c59b0df_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_102_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_091_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_120_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/a866b1f43242765f7150dbf354d50e1dcfe1c0bb9d9b7978652c9b56270f266d_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/40f7b33b020e9063ad1118ef53cedf5c0485491beae87bad14e26b26cfe4b307_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_37-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_100_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_116_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/a8c010b9b375c25e7b0ca21ff867ba4ee9ef5bb0399f0a5eabc2736e648e1f62_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/50ab797e0721f4ffd71be027d00b3cfa88f971234bd65acadd923a0636b15d93_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_34-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_095_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/a5499bf8ec8dee529db20b3b375aae8f8fe1039ae8017363710409749eefb0f6_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/41883252532cc57c11f2c92dcccff5_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/5b426a9196261cab3978154e5a13dc_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_109_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/a3ffe7e9be7d99498998c4f11e575b_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/90eaad02f53c1467d45bebc4dc95f802e61eaaa03a05cc85cdbbafa91591c455_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/17d3455c106e6ce7e913929e930aa98f9cc711d8288b7dade1db5a343c90644b_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_16-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_18-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_101_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/44d1c23b175b94019e89ce2ff4766ec6f0abf31e63755c91df067b4e7fa0e48e_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_093_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_19-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/4a57f7e9df4a0389b0ee21f31f90759bb1415194fe0baac7c94e05d606db2c2d_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/523ae8a55ac97b57013111928527cbb8fd7eed0a5a2e64f49733bb0165940df0_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_115_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/b992bb00fe74b92c230f88b87337ee_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/6b4c69aeac0d939222d218fdb1760f_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_11-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/a042ee30142f92d57d06d7b950ec486d0f9447d1212a5e3907a6fd0b68699ef1_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_10-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/305c28b3ff704a9d602abdfc0f502c_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/8bff8d5f53517cfd2ff372dc76169b393fe8eecd1e3b8ffecc5f6274d0cff2b4_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_111_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/a03e8692a4067057a9defa39d9888389fc13f1bd5767f26968c9b9e3cb6ebde0_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_20-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_117_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_13-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/6ed1525a98da86eb15e55dc85a38f0b871e6b399d0f4a46b81d780df65764190_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_110_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_25-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/1558bf2f283966e0fc34077a5be20de9cafd81e4264b790297df28aab2bd9f24_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/8b9987be4c7a40e139a8fbfa2009cd126db157f94e06f115a8acd7e1c58d9281_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/3f04323a9ed5e3e6e8c0ffb5e7082c_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_00-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/2022-06-06 10_27_22-Window_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/866404d9f3701a582f6baebc7b33da_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/04f54c96b4810af92fac00a8d3ab8a_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_099_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/6c111b43099cac5e55f62eed0c30596963c4ed91cd420b2e03cf613bec76dce6_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/66795e2fc6404c923966fd4f901139c103b38426520714e790dbd86e518a1e2d_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/T1_C__AX_112_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,UNK
/content/brain_mri_work/clean/Neurocytoma/cf1d6924611a42d02c6fbcb6a78f15_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/b9a771c8e9696f5673766285aede04_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/T2_AX_23_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/ba5a34811b49b3c835e81296c90517_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/T2_AX_22_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/6babc77c3c813d82c03d4697e005b8_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/76b87c24017e764ac159653622c567_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/T2_AX_25_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/T2_AX_18_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/T2_AX_24_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/T2_AX_27_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/3fc8e420fc9892b86670dfbf01fa08_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/20c356d3e348a9aebf293d784b14bb_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/T2_AX_19_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/b0b173902d1ec1afce27f407d5b8b4_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/b9d5ccd062343102b6e8025088aeef_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/8a4cfac1902831400bc3bb38fc83b9_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/c8b0c30b371417785b08c36ead7758_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Neurocytoma/cb9b6403afc4ec02bf62e5d640ca8a_big_gallery_clean.jpg,Neurocytoma,Neurocytoma,T2
/content/brain_mri_work/clean/Oligodendroglioma/37aa994384adba2e683251d21466ca_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T1
/content/brain_mri_work/clean/Oligodendroglioma/Anonymize.Seq4.Ser4.Img16_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T1
/content/brain_mri_work/clean/Oligodendroglioma/8f129f6ad3b707e8d76f861cb734ad_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T1
/content/brain_mri_work/clean/Oligodendroglioma/6180e05b9250d6ba8794d652cae64c_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T1
/content/brain_mri_work/clean/Oligodendroglioma/97._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/105._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/102._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/100._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/93._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/104._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/111._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/99._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/113._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/96._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/98._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/107._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/101._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/Anonymize.Seq14.Ser14.Img16_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/70293bea3cf3a46099e29547ee6fa9_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/92._big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,UNK
/content/brain_mri_work/clean/Oligodendroglioma/f0178120f4db6b65f117c6b79506eb_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T2
/content/brain_mri_work/clean/Oligodendroglioma/6d2656f8bcd5132d56c6f29ed0cf90_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T2
/content/brain_mri_work/clean/Oligodendroglioma/604d1781d3f3ab309e8c4ccccc12db_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T2
/content/brain_mri_work/clean/Oligodendroglioma/8374e2ae958a556fe10caf7b7e8928_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T2
/content/brain_mri_work/clean/Oligodendroglioma/Anonymize.Seq9.Ser9.Img16_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T2
/content/brain_mri_work/clean/Oligodendroglioma/445572b309c1d005a0b8831f1bab51_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T2
/content/brain_mri_work/clean/Oligodendroglioma/0fea3eab7c8b46ad4503280d59da96_big_gallery_clean.jpg,Oligodendroglioma,Oligodendroglioma,T2
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_38-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/downloaded_image20211019-1662-113guhi_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_45-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/downloaded_image20211019-1662-hhbkt8_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/downloaded_image20211019-1662-1y93gdk_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_48_45-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/7_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_43-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_14-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_36-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/c5b5b810479fe128054a347cf3cc7d_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/22cfcd2bfeeb2f5e9887706973ebfd_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_12-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/960e2415b72e2b607d7a658f21692e_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/7e21e690d1db9c33ecc886f5934889_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_49-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/534e76046320805662912003194a2b_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/7e81ab07013f72cd71a4351b1ec22b_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_37-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/81f4a38e29e489d54dcffe46d31402_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/6_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_50-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/84f75b9c31c3b457f6f5fec94f22e9_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_53-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/4_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/downloaded_image20211019-1662-act9r1_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/downloaded_image20211019-1662-prdw00_big_gallery_clean.jpg,Papilloma,Papilloma,T1
